"id","name","age","rating","value","wage","nationality","photo"
205678,"E. Vi??a",28,82,22500000,40000,"Bosnia Herzegovina","https://cdn.sofifa.org/players/4/19/205678.png"
205452,"A. R?diger",25,82,22500000,110000,"Germany","https://cdn.sofifa.org/players/4/19/205452.png"
203551,"A. Florenzi",27,82,20500000,73000,"Italy","https://cdn.sofifa.org/players/4/19/203551.png"
203263,"H. Maguire",25,82,23500000,77000,"England","https://cdn.sofifa.org/players/4/19/203263.png"
202371,"T. Meunier",26,82,2.1e+07,87000,"Belgium","https://cdn.sofifa.org/players/4/19/202371.png"
201956,"S. San?",27,82,18500000,41000,"Senegal","https://cdn.sofifa.org/players/4/19/201956.png"
201455,"G. Kondogbia",25,82,27500000,46000,"Central African Rep.","https://cdn.sofifa.org/players/4/19/201455.png"
201400,"Rafinha",25,82,29500000,165000,"Brazil","https://cdn.sofifa.org/players/4/19/201400.png"
201305,"Gabriel Paulista",27,82,2.1e+07,44000,"Brazil","https://cdn.sofifa.org/players/4/19/201305.png"
201153,"Morata",25,82,28500000,135000,"Spain","https://cdn.sofifa.org/players/4/19/201153.png"
199987,"J. Cillessen",29,82,1.8e+07,135000,"Netherlands","https://cdn.sofifa.org/players/4/19/199987.png"
199451,"W. Ben Yedder",27,82,23500000,28000,"France","https://cdn.sofifa.org/players/4/19/199451.png"
198951,"C. Bakambu",27,82,2.6e+07,33000,"DR Congo","https://cdn.sofifa.org/players/4/19/198951.png"
198950,"Pablo Sarabia",26,82,2.6e+07,26000,"Spain","https://cdn.sofifa.org/players/4/19/198950.png"
198717,"W. Zaha",25,82,28500000,78000,"Ivory Coast","https://cdn.sofifa.org/players/4/19/198717.png"
198706,"Luis Alberto",25,82,28500000,67000,"Spain","https://cdn.sofifa.org/players/4/19/198706.png"
198164,"Jonathan Viera",28,82,22500000,31000,"Spain","https://cdn.sofifa.org/players/4/19/198164.png"
198141,"Bartra",27,82,2.1e+07,32000,"Spain","https://cdn.sofifa.org/players/4/19/198141.png"
197655,"S. Coates",27,82,2.1e+07,19000,"Uruguay","https://cdn.sofifa.org/players/4/19/197655.png"
195093,"Willian Jos?",26,82,26500000,44000,"Brazil","https://cdn.sofifa.org/players/4/19/195093.png"
193525,"M?rio Fernandes",27,82,18500000,1000,"Russia","https://cdn.sofifa.org/players/4/19/193525.png"
193469,"V?ctor Ruiz",29,82,19500000,43000,"Spain","https://cdn.sofifa.org/players/4/19/193469.png"
193283,"T. Delaney",26,82,21500000,61000,"Denmark","https://cdn.sofifa.org/players/4/19/193283.png"
192984,"K. Casteels",26,82,19500000,46000,"Belgium","https://cdn.sofifa.org/players/4/19/192984.png"
192318,"M. G?tze",26,82,2.7e+07,67000,"Germany","https://cdn.sofifa.org/players/4/19/192318.png"
192227,"S. Mustafi",26,82,22500000,115000,"Germany","https://cdn.sofifa.org/players/4/19/192227.png"
191180,"J. Pastore",29,82,21500000,84000,"Argentina","https://cdn.sofifa.org/players/4/19/191180.png"
189505,"Pedro",30,82,2.1e+07,140000,"Spain","https://cdn.sofifa.org/players/4/19/189505.png"
189125,"G. Bonaventura",28,82,2.2e+07,115000,"Italy","https://cdn.sofifa.org/players/4/19/189125.png"
189117,"R. B?rki",27,82,18500000,50000,"Switzerland","https://cdn.sofifa.org/players/4/19/189117.png"
188803,"Taison",30,82,2.1e+07,1000,"Brazil","https://cdn.sofifa.org/players/4/19/188803.png"
187936,"S. Nzonzi",29,82,1.7e+07,77000,"France","https://cdn.sofifa.org/players/4/19/187936.png"
187754,"Marlos",30,82,2.1e+07,1000,"Ukraine","https://cdn.sofifa.org/players/4/19/187754.png"
186561,"A. Ramsey",27,82,2.5e+07,130000,"Wales","https://cdn.sofifa.org/players/4/19/186561.png"
186345,"K. Trippier",27,82,18500000,99000,"England","https://cdn.sofifa.org/players/4/19/186345.png"
185103,"A. Kolarov",32,82,12500000,73000,"Serbia","https://cdn.sofifa.org/players/4/19/185103.png"
184484,"G. Sigur?sson",28,82,22500000,125000,"Iceland","https://cdn.sofifa.org/players/4/19/184484.png"
184431,"S. Giovinco",31,82,2e+07,15000,"Italy","https://cdn.sofifa.org/players/4/19/184431.png"
184200,"M. Arnautovi?",29,82,2.2e+07,120000,"Austria","https://cdn.sofifa.org/players/4/19/184200.png"
184144,"N. Gait?n",30,82,2.1e+07,22000,"Argentina","https://cdn.sofifa.org/players/4/19/184144.png"
183711,"J. Henderson",28,82,1.8e+07,125000,"England","https://cdn.sofifa.org/players/4/19/183711.png"
183574,"M. Kruse",30,82,21500000,45000,"Germany","https://cdn.sofifa.org/players/4/19/183574.png"
183498,"M. Parolo",33,82,9e+06,59000,"Italy","https://cdn.sofifa.org/players/4/19/183498.png"
183376,"L. Fejsa",29,82,1.7e+07,18000,"Serbia","https://cdn.sofifa.org/players/4/19/183376.png"
183280,"A. Rami",32,82,12500000,57000,"France","https://cdn.sofifa.org/players/4/19/183280.png"
181786,"V. ?orluka",32,82,12500000,1000,"Croatia","https://cdn.sofifa.org/players/4/19/181786.png"
181291,"G. Wijnaldum",27,82,2.3e+07,130000,"Netherlands","https://cdn.sofifa.org/players/4/19/181291.png"
179847,"F. Fazio",31,82,1.5e+07,73000,"Argentina","https://cdn.sofifa.org/players/4/19/179847.png"
178509,"O. Giroud",31,82,2e+07,140000,"France","https://cdn.sofifa.org/players/4/19/178509.png"
173521,"Marcano",31,82,1.5e+07,73000,"Spain","https://cdn.sofifa.org/players/4/19/173521.png"
171897,"A. Guardado",31,82,1.9e+07,35000,"Mexico","https://cdn.sofifa.org/players/4/19/171897.png"
170481,"E. Garay",31,82,1.5e+07,44000,"Argentina","https://cdn.sofifa.org/players/4/19/170481.png"
168530,"Jardel",32,82,12500000,17000,"Brazil","https://cdn.sofifa.org/players/4/19/168530.png"
168435,"S. Sirigu",31,82,13500000,45000,"Italy","https://cdn.sofifa.org/players/4/19/168435.png"
168354,"E. Viviano",32,82,12500000,15000,"Italy","https://cdn.sofifa.org/players/4/19/168354.png"
165229,"L. Koscielny",32,82,12500000,115000,"France","https://cdn.sofifa.org/players/4/19/165229.png"
163489,"A. Consigli",31,82,13500000,52000,"Italy","https://cdn.sofifa.org/players/4/19/163489.png"
158963,"L. Biglia",32,82,12500000,98000,"Argentina","https://cdn.sofifa.org/players/4/19/158963.png"
146530,"Dani Alves",35,82,4800000,62000,"Brazil","https://cdn.sofifa.org/players/4/19/146530.png"
113422,"David Villa",36,82,8e+06,12000,"Spain","https://cdn.sofifa.org/players/4/19/113422.png"
106231,"Aduriz",37,82,8e+06,29000,"Spain","https://cdn.sofifa.org/players/4/19/106231.png"
48940,"P. ?ech",36,82,3e+06,60000,"Czech Republic","https://cdn.sofifa.org/players/4/19/48940.png"
5479,"Casillas",37,82,1500000,10000,"Spain","https://cdn.sofifa.org/players/4/19/5479.png"
231677,"M. Rashford",20,81,2.7e+07,110000,"England","https://cdn.sofifa.org/players/4/19/231677.png"
230271,"Laure Santeiro",30,81,1.7e+07,40000,"Brazil","https://cdn.sofifa.org/players/4/19/230271.png"
229906,"L. Bailey",20,81,26500000,54000,"Jamaica","https://cdn.sofifa.org/players/4/19/229906.png"
229237,"M. Akanji",22,81,2.1e+07,49000,"Switzerland","https://cdn.sofifa.org/players/4/19/229237.png"
228702,"F. de Jong",21,81,2.6e+07,19000,"Netherlands","https://cdn.sofifa.org/players/4/19/228702.png"
227928,"N?lson Semedo",24,81,2e+07,125000,"Portugal","https://cdn.sofifa.org/players/4/19/227928.png"
226456,"Pablo Fornals",22,81,2.4e+07,36000,"Spain","https://cdn.sofifa.org/players/4/19/226456.png"
226271,"Fabi?n",22,81,2.6e+07,64000,"Spain","https://cdn.sofifa.org/players/4/19/226271.png"
225508,"E. Bailly",24,81,2.1e+07,105000,"Ivory Coast","https://cdn.sofifa.org/players/4/19/225508.png"
222509,"Dani Ceballos",21,81,2.5e+07,120000,"Spain","https://cdn.sofifa.org/players/4/19/222509.png"
221992,"H. Lozano",22,81,2.4e+07,22000,"Mexico","https://cdn.sofifa.org/players/4/19/221992.png"
216475,"Morales",30,81,1.7e+07,33000,"Spain","https://cdn.sofifa.org/players/4/19/216475.png"
216451,"J. Seri",26,81,20500000,73000,"Ivory Coast","https://cdn.sofifa.org/players/4/19/216451.png"
216409,"M. Politano",24,81,22500000,57000,"Italy","https://cdn.sofifa.org/players/4/19/216409.png"
216352,"M. Brozovi?",25,81,18500000,64000,"Croatia","https://cdn.sofifa.org/players/4/19/216352.png"
216201,"Williams",24,81,24500000,31000,"Spain","https://cdn.sofifa.org/players/4/19/216201.png"
214997,"A. Correa",23,81,24500000,54000,"Argentina","https://cdn.sofifa.org/players/4/19/214997.png"
213661,"A. Christensen",22,81,21500000,91000,"Denmark","https://cdn.sofifa.org/players/4/19/213661.png"
212814,"Jo?o M?rio",25,81,22500000,71000,"Portugal","https://cdn.sofifa.org/players/4/19/212814.png"
212151,"T. Strakosha",23,81,1.7e+07,36000,"Albania","https://cdn.sofifa.org/players/4/19/212151.png"
210864,"E. Hysaj",24,81,2e+07,58000,"Albania","https://cdn.sofifa.org/players/4/19/210864.png"
210406,"P. Zieli?ski",24,81,24500000,64000,"Poland","https://cdn.sofifa.org/players/4/19/210406.png"
210243,"Ricardo Pereira",24,81,1.9e+07,64000,"Portugal","https://cdn.sofifa.org/players/4/19/210243.png"
210035,"Grimaldo",22,81,20500000,14000,"Spain","https://cdn.sofifa.org/players/4/19/210035.png"
209889,"R. Guerreiro",24,81,2.4e+07,54000,"Portugal","https://cdn.sofifa.org/players/4/19/209889.png"
208135,"A. Doucour?",25,81,19500000,60000,"France","https://cdn.sofifa.org/players/4/19/208135.png"
207877,"J. Mart?nez",25,81,22500000,14000,"Venezuela","https://cdn.sofifa.org/players/4/19/207877.png"
207664,"C. Bacca",31,81,1.6e+07,45000,"Colombia","https://cdn.sofifa.org/players/4/19/207664.png"
206467,"A. Plea",25,81,2.2e+07,40000,"France","https://cdn.sofifa.org/players/4/19/206467.png"
205923,"B. Davies",25,81,18500000,87000,"Wales","https://cdn.sofifa.org/players/4/19/205923.png"
205362,"M. Nastasi?",25,81,18500000,36000,"Serbia","https://cdn.sofifa.org/players/4/19/205362.png"
205175,"A. Milik",24,81,25500000,71000,"Poland","https://cdn.sofifa.org/players/4/19/205175.png"
204923,"M. Sabitzer",24,81,22500000,54000,"Austria","https://cdn.sofifa.org/players/4/19/204923.png"
204884,"B. Mendy",23,81,2e+07,105000,"France","https://cdn.sofifa.org/players/4/19/204884.png"
204024,"C. Kramer",27,81,1.7e+07,35000,"Germany","https://cdn.sofifa.org/players/4/19/204024.png"
203890,"S. Vrsaljko",26,81,1.8e+07,57000,"Croatia","https://cdn.sofifa.org/players/4/19/203890.png"
203486,"T. Hazard",25,81,21500000,40000,"Belgium","https://cdn.sofifa.org/players/4/19/203486.png"
202857,"K. Bellarabi",28,81,1.8e+07,76000,"Germany","https://cdn.sofifa.org/players/4/19/202857.png"
202685,"S. Zaza",27,81,2.1e+07,48000,"Italy","https://cdn.sofifa.org/players/4/19/202685.png"
201454,"F. Ghoulam",27,81,16500000,68000,"Algeria","https://cdn.sofifa.org/players/4/19/201454.png"
200726,"B. Lecomte",27,81,1.5e+07,27000,"France","https://cdn.sofifa.org/players/4/19/200726.png"
200647,"J. Ili?i?",30,81,1.7e+07,41000,"Slovenia","https://cdn.sofifa.org/players/4/19/200647.png"
200610,"K. Volland",25,81,2.2e+07,76000,"Germany","https://cdn.sofifa.org/players/4/19/200610.png"
200454,"Paco Alc?cer",24,81,23500000,59000,"Spain","https://cdn.sofifa.org/players/4/19/200454.png"
199715,"Vitolo",28,81,1.8e+07,65000,"Spain","https://cdn.sofifa.org/players/4/19/199715.png"
199503,"G. Xhaka",25,81,2.2e+07,115000,"Switzerland","https://cdn.sofifa.org/players/4/19/199503.png"
199434,"D. Tadi?",29,81,17500000,26000,"Serbia","https://cdn.sofifa.org/players/4/19/199434.png"
199042,"C. Ar?nguiz",29,81,1.7e+07,76000,"Chile","https://cdn.sofifa.org/players/4/19/199042.png"
196889,"S. Verdi",25,81,19500000,77000,"Italy","https://cdn.sofifa.org/players/4/19/196889.png"
195086,"D. Lovren",28,81,1.6e+07,115000,"Croatia","https://cdn.sofifa.org/players/4/19/195086.png"
193532,"G. Medel",30,81,1.3e+07,56000,"Chile","https://cdn.sofifa.org/players/4/19/193532.png"
193348,"X. Shaqiri",26,81,1.9e+07,130000,"Switzerland","https://cdn.sofifa.org/players/4/19/193348.png"
193165,"J. Corona",25,81,21500000,18000,"Mexico","https://cdn.sofifa.org/players/4/19/193165.png"
193105,"A. Areola",25,81,16500000,61000,"France","https://cdn.sofifa.org/players/4/19/193105.png"
192641,"K. Vogt",26,81,17500000,42000,"Germany","https://cdn.sofifa.org/players/4/19/192641.png"
191740,"Ander Herrera",28,81,17500000,140000,"Spain","https://cdn.sofifa.org/players/4/19/191740.png"
190972,"E. Salvio",27,81,18500000,19000,"Argentina","https://cdn.sofifa.org/players/4/19/190972.png"
190813,"S. El Shaarawy",25,81,2.1e+07,77000,"Italy","https://cdn.sofifa.org/players/4/19/190813.png"
189881,"C. Smalling",28,81,1.6e+07,130000,"England","https://cdn.sofifa.org/players/4/19/189881.png"
189362,"Hulk",31,81,15500000,25000,"Brazil","https://cdn.sofifa.org/players/4/19/189362.png"
189358,"S. Kagawa",29,81,17500000,65000,"Japan","https://cdn.sofifa.org/players/4/19/189358.png"
188988,"M. Lanzini",25,81,2.3e+07,90000,"Argentina","https://cdn.sofifa.org/players/4/19/188988.png"
187491,"F. Smolov",28,81,18500000,1000,"Russia","https://cdn.sofifa.org/players/4/19/187491.png"
187072,"L. Stindl",29,81,1.8e+07,43000,"Germany","https://cdn.sofifa.org/players/4/19/187072.png"
185239,"O. Toprak",28,81,1.6e+07,59000,"Turkey","https://cdn.sofifa.org/players/4/19/185239.png"
183900,"D. Perotti",29,81,17500000,84000,"Argentina","https://cdn.sofifa.org/players/4/19/183900.png"
182494,"F. Muslera",32,81,1e+07,52000,"Uruguay","https://cdn.sofifa.org/players/4/19/182494.png"
179784,"B. H?wedes",30,81,1.3e+07,1000,"Germany","https://cdn.sofifa.org/players/4/19/179784.png"
179645,"S. Kj?r",29,81,1.4e+07,23000,"Denmark","https://cdn.sofifa.org/players/4/19/179645.png"
177458,"S. Bender",29,81,1.4e+07,69000,"Germany","https://cdn.sofifa.org/players/4/19/177458.png"
177326,"M. Valbuena",33,81,1.1e+07,86000,"France","https://cdn.sofifa.org/players/4/19/177326.png"
175379,"Pedro Le?n",31,81,15500000,32000,"Spain","https://cdn.sofifa.org/players/4/19/175379.png"
173909,"K. Boateng",31,81,1.5e+07,65000,"Ghana","https://cdn.sofifa.org/players/4/19/173909.png"
173771,"L. Piszczek",33,81,7e+06,57000,"Poland","https://cdn.sofifa.org/players/4/19/173771.png"
173221,"A. Candreva",31,81,15500000,74000,"Italy","https://cdn.sofifa.org/players/4/19/173221.png"
172522,"D. Wass",29,81,1.7e+07,46000,"Denmark","https://cdn.sofifa.org/players/4/19/172522.png"
170368,"E. Lamela",26,81,2.1e+07,105000,"Argentina","https://cdn.sofifa.org/players/4/19/170368.png"
169595,"D. Rose",27,81,14500000,92000,"England","https://cdn.sofifa.org/players/4/19/169595.png"
169416,"C. Vela",29,81,17500000,15000,"Mexico","https://cdn.sofifa.org/players/4/19/169416.png"
169195,"Renato Augusto",30,81,16500000,28000,"Brazil","https://cdn.sofifa.org/players/4/19/169195.png"
167905,"A. Valencia",32,81,1e+07,120000,"Ecuador","https://cdn.sofifa.org/players/4/19/167905.png"
164835,"L. Fabia?ski",33,81,9e+06,70000,"Poland","https://cdn.sofifa.org/players/4/19/164835.png"
162347,"Jo?o Moutinho",31,81,1.5e+07,85000,"Portugal","https://cdn.sofifa.org/players/4/19/162347.png"
161956,"Borja Valero",33,81,1.1e+07,74000,"Spain","https://cdn.sofifa.org/players/4/19/161956.png"
159261,"F. Quagliarella",35,81,8e+06,39000,"Italy","https://cdn.sofifa.org/players/4/19/159261.png"
159145,"B. Gomis",32,81,1.4e+07,56000,"France","https://cdn.sofifa.org/players/4/19/159145.png"
157960,"Manuel Fernandes",32,81,1.4e+07,1000,"Portugal","https://cdn.sofifa.org/players/4/19/157960.png"
156519,"H. Herrera",28,81,17500000,20000,"Mexico","https://cdn.sofifa.org/players/4/19/156519.png"
144622,"Raffael",33,81,1.1e+07,41000,"Brazil","https://cdn.sofifa.org/players/4/19/144622.png"
139068,"Nani",31,81,15500000,19000,"Portugal","https://cdn.sofifa.org/players/4/19/139068.png"
138412,"J. Milner",32,81,13500000,120000,"England","https://cdn.sofifa.org/players/4/19/138412.png"
112316,"J. Mathieu",34,81,5500000,18000,"France","https://cdn.sofifa.org/players/4/19/112316.png"
45186,"Joaqu?n",36,81,6e+06,24000,"Spain","https://cdn.sofifa.org/players/4/19/45186.png"
239207,"M. G?mez",21,80,20500000,25000,"Uruguay","https://cdn.sofifa.org/players/4/19/239207.png"
235790,"K. Havertz",19,80,2.2e+07,32000,"Germany","https://cdn.sofifa.org/players/4/19/235790.png"
235569,"T. Ndombele",21,80,22500000,51000,"France","https://cdn.sofifa.org/players/4/19/235569.png"
234906,"H. Aouar",20,80,23500000,51000,"France","https://cdn.sofifa.org/players/4/19/234906.png"
234153,"Carlos Soler",21,80,2.1e+07,31000,"Spain","https://cdn.sofifa.org/players/4/19/234153.png"
234035,"Odriozola",22,80,18500000,115000,"Spain","https://cdn.sofifa.org/players/4/19/234035.png"
230977,"M. Almir?n",24,80,19500000,11000,"Paraguay","https://cdn.sofifa.org/players/4/19/230977.png"
230347,"Welington Dano",30,80,10500000,34000,"Brazil","https://cdn.sofifa.org/players/4/19/230347.png"
230234,"Everton Andr?o",34,80,4500000,34000,"Brazil","https://cdn.sofifa.org/players/4/19/230234.png"
230142,"Oyarzabal",21,80,2.1e+07,29000,"Spain","https://cdn.sofifa.org/players/4/19/230142.png"
228229,"F. Balbuena",26,80,15500000,80000,"Paraguay","https://cdn.sofifa.org/players/4/19/228229.png"
227536,"M. Marega",27,80,1.6e+07,19000,"Mali","https://cdn.sofifa.org/players/4/19/227536.png"
226851,"B. Pavard",22,80,17500000,33000,"France","https://cdn.sofifa.org/players/4/19/226851.png"
226790,"W. Ndidi",21,80,1.7e+07,50000,"Nigeria","https://cdn.sofifa.org/players/4/19/226790.png"
226753,"A. Onana",22,80,14500000,14000,"Cameroon","https://cdn.sofifa.org/players/4/19/226753.png"
226226,"G. Lo Celso",22,80,2e+07,72000,"Argentina","https://cdn.sofifa.org/players/4/19/226226.png"
224334,"M. Acu?a",26,80,12500000,16000,"Argentina","https://cdn.sofifa.org/players/4/19/224334.png"
224293,"R?ben Neves",21,80,20500000,59000,"Portugal","https://cdn.sofifa.org/players/4/19/224293.png"
221639,"Mariano",24,80,2e+07,140000,"Dominican Republic","https://cdn.sofifa.org/players/4/19/221639.png"
221540,"Ra?l",28,80,1.2e+07,19000,"Brazil","https://cdn.sofifa.org/players/4/19/221540.png"
220477,"M. Caldara",24,80,17500000,73000,"Italy","https://cdn.sofifa.org/players/4/19/220477.png"
219985,"M. Vecino",26,80,14500000,63000,"Uruguay","https://cdn.sofifa.org/players/4/19/219985.png"
219809,"T. Bakayoko",23,80,1.7e+07,85000,"France","https://cdn.sofifa.org/players/4/19/219809.png"
218339,"M. Dahoud",22,80,2e+07,50000,"Germany","https://cdn.sofifa.org/players/4/19/218339.png"
216547,"Rafa",25,80,18500000,17000,"Portugal","https://cdn.sofifa.org/players/4/19/216547.png"
215785,"K. Bald?",23,80,2e+07,65000,"Senegal","https://cdn.sofifa.org/players/4/19/215785.png"
215316,"G. Rulli",26,80,1.4e+07,26000,"Argentina","https://cdn.sofifa.org/players/4/19/215316.png"
214584,"F. Armani",31,80,9e+06,22000,"Argentina","https://cdn.sofifa.org/players/4/19/214584.png"
212692,"Rony Lopes",22,80,2e+07,65000,"Portugal","https://cdn.sofifa.org/players/4/19/212692.png"
212623,"Santi Mina",22,80,2e+07,40000,"Spain","https://cdn.sofifa.org/players/4/19/212623.png"
211748,"K. Demirbay",24,80,19500000,37000,"Germany","https://cdn.sofifa.org/players/4/19/211748.png"
211688,"Gay?",23,80,16500000,33000,"Spain","https://cdn.sofifa.org/players/4/19/211688.png"
211575,"Andr? Gomes",24,80,19500000,130000,"Portugal","https://cdn.sofifa.org/players/4/19/211575.png"
211256,"N. Tagliafico",25,80,1.5e+07,20000,"Argentina","https://cdn.sofifa.org/players/4/19/211256.png"
210896,"M. Sanson",23,80,19500000,47000,"France","https://cdn.sofifa.org/players/4/19/210896.png"
209960,"Pacheco",26,80,1.3e+07,23000,"Spain","https://cdn.sofifa.org/players/4/19/209960.png"
208333,"E. Can",24,80,19500000,91000,"Germany","https://cdn.sofifa.org/players/4/19/208333.png"
208128,"H. ?alhano?lu",24,80,19500000,89000,"Turkey","https://cdn.sofifa.org/players/4/19/208128.png"
207862,"M. Ginter",24,80,15500000,28000,"Germany","https://cdn.sofifa.org/players/4/19/207862.png"
207599,"M. Keane",25,80,15500000,88000,"England","https://cdn.sofifa.org/players/4/19/207599.png"
207439,"L. Paredes",24,80,0,0,"Argentina","https://cdn.sofifa.org/players/4/19/207439.png"
206413,"T. Stepanenko",28,80,1.2e+07,1000,"Ukraine","https://cdn.sofifa.org/players/4/19/206413.png"
